program_name,attempt_number,provider,model,start_time,end_time,duration_seconds,prompt_summary,llm_output,parsed_rf,check_status,counterexample,tokens_used,empty_output_reason
MenloPark,4,openrouter,openai/gpt-5-mini,2026-03-15T17:30:56.670939,2026-03-15T17:31:21.081397,24.410458,"vars=['x', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0
}",3100,
MenloPark,5,openrouter,openai/gpt-5-mini,2026-03-15T17:31:24.454540,2026-03-15T17:31:51.297945,26.843405,"vars=['x', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0
}",3617,
MenloPark,6,openrouter,openai/gpt-5-mini,2026-03-15T17:31:54.507981,2026-03-15T17:32:21.734251,27.22627,"vars=['x', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0
}",3330,
MenloPark,7,openrouter,openai/gpt-5-mini,2026-03-15T17:32:25.031081,2026-03-15T17:33:26.895175,61.864094,"vars=['x', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + y)],[ReLU(x + y)],NO,"{
  ""x"": 0
}",6342,
MenloPark,8,openrouter,openai/gpt-5-mini,2026-03-15T17:33:30.329809,2026-03-15T17:33:56.990278,26.660469,"vars=['x', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0
}",3531,
MenloPark,9,openrouter,openai/gpt-5-mini,2026-03-15T17:34:00.477499,2026-03-15T17:34:37.583926,37.106427,"vars=['x', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0
}",4395,
MenloPark,10,openrouter,openai/gpt-5-mini,2026-03-15T17:34:41.115553,2026-03-15T17:35:00.781865,19.666312,"vars=['x', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0
}",3189,
Mysore2,1,openrouter,openai/gpt-5-mini,2026-03-15T17:35:04.140030,2026-03-15T17:35:57.681670,53.54164,"vars=['c', 'x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + c)],[ReLU(x + c)],YES,,6227,
Nyala2lex2,1,openrouter,openai/gpt-5-mini,2026-03-15T17:36:00.992770,2026-03-15T17:36:24.507003,23.514233,"vars=['x', 'y', 'n'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y)]","[ReLU(x), ReLU(y)]",YES,,2768,
Parallel,1,openrouter,openai/gpt-5-mini,2026-03-15T17:36:28.282414,2026-03-15T17:36:44.732555,16.450141,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x + 1), ReLU(y + 1)]","[ReLU(x + 1), ReLU(y + 1)]",YES,,2543,
Piecewise,1,openrouter,openai/gpt-5-mini,2026-03-15T17:36:47.954468,2026-03-15T17:37:18.767000,30.812532,"vars=['q', 'p', 'n'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(q) + ReLU(p) - ReLU(q - p) - ReLU(p - q)],[ReLU(q) + ReLU(p) - ReLU(q - p) - ReLU(p - q)],YES,,3436,
Pure2Phase1,1,openrouter,openai/gpt-5-mini,2026-03-15T17:37:22.486482,2026-03-15T17:38:02.161775,39.675293,"vars=['y', 'z', 'n'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y), ReLU(z + 1)]","[ReLU(y), ReLU(z + 1)]",YES,,4436,
Pure3Phase1,1,openrouter,openai/gpt-5-mini,2026-03-15T17:38:05.762756,2026-03-15T17:39:39.722452,93.959696,"vars=['x', 'y', 'z', 'n', 't'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(n + 2*z + 1), ReLU(x + y + z + 1)]","[ReLU(n + 2*z + 1), ReLU(x + y + z + 1)]",YES,,8137,
Singapore2,1,openrouter,openai/gpt-5-mini,2026-03-15T17:39:43.088429,2026-03-15T17:40:54.072106,70.983677,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y + 65536)]","[ReLU(x), ReLU(y + 65536)]",NO,"{
  ""x"": 1,
  ""y"": 1
}",6538,
Singapore2,2,openrouter,openai/gpt-5-mini,2026-03-15T17:40:57.700463,2026-03-15T17:41:48.723871,51.023408,"vars=['x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(x + y + 1)]","[ReLU(x), ReLU(x + y + 1)]",NO,"{
  ""x"": 1,
  ""y"": 1
}",5384,
Singapore2,3,openrouter,openai/gpt-5-mini,2026-03-15T17:41:54.014912,2026-03-15T17:43:14.498818,80.483906,"vars=['x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y + 65536)],[ReLU(y + 65536)],YES,,6929,
Stockholm1,1,openrouter,openai/gpt-5-mini,2026-03-15T17:43:18.050738,2026-03-15T17:43:27.422830,9.372092,"vars=['x', 'a', 'b'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],YES,,1898,
TelAvivAmirMinimum,1,openrouter,openai/gpt-5-mini,2026-03-15T17:43:30.692547,2026-03-15T17:44:07.055168,36.362621,"vars=['x', 'y', 'n'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x) - ReLU(x - y)],[ReLU(x) - ReLU(x - y)],YES,,4181,
Thun2,1,openrouter,openai/gpt-5-mini,2026-03-15T17:44:10.816370,2026-03-15T17:46:07.427277,116.610907,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(3*x + y + 65536)],[ReLU(3*x + y + 65536)],YES,,10778,
ToulouseBranchesToLoop2,1,openrouter,openai/gpt-5-mini,2026-03-15T17:46:10.714361,2026-03-15T17:48:41.640580,150.926219,"vars=['y', 'z', 'n', 't'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(100 - y)+ReLU(t)+ReLU(-t), ReLU(100 - z)]","[ReLU(100 - y)+ReLU(t)+ReLU(-t), ReLU(100 - z)]",NO,"{
  ""y"": 0,
  ""z"": 0,
  ""n"": 0
}",12298,
ToulouseBranchesToLoop2,2,openrouter,openai/gpt-5-mini,2026-03-15T17:48:46.183077,2026-03-15T17:51:15.343357,149.16028,"vars=['y', 'z', 'n', 't'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(100 - y), ReLU(100 - z)]","[ReLU(100 - y), ReLU(100 - z)]",NO,"{
  ""y"": 1,
  ""z"": 0,
  ""n"": 0
}",12139,
ToulouseBranchesToLoop2,3,openrouter,openai/gpt-5-mini,2026-03-15T17:51:19.959316,2026-03-15T17:53:00.469822,100.510506,"vars=['y', 'z', 'n', 't'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",NO_RELU_SOLUTION,,NO_RELU_SOLUTION,,9458,
ToulouseMultiBranchesToLoop2,1,openrouter,openai/gpt-5-mini,2026-03-15T17:53:00.497575,2026-03-15T17:55:44.079498,163.581923,"vars=['y', 'z', 'n', 't'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(300 - 2*y - z), ReLU(300 - y - 2*z)]","[ReLU(300 - 2*y - z), ReLU(300 - y - 2*z)]",NO,"{
  ""y"": 99,
  ""z"": 99,
  ""n"": 0
}",12697,
ToulouseMultiBranchesToLoop2,2,openrouter,openai/gpt-5-mini,2026-03-15T17:55:48.715254,2026-03-15T17:57:05.764714,77.04946,"vars=['y', 'z', 'n', 't'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(z - y - 1000 + 1100*t), ReLU(y - z + 100 - 1100*t)]","[ReLU(z - y - 1000 + 1100*t), ReLU(y - z + 100 - 1100*t)]",YES,,7336,
Waldkirch,1,openrouter,openai/gpt-5-mini,2026-03-15T17:57:10.614260,2026-03-15T17:57:19.637017,9.022757,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],YES,,2003,
WhileFalse,1,openrouter,openai/gpt-5-mini,2026-03-15T17:57:23.579067,2026-03-15T17:57:32.769844,9.190777,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],ERROR,,1853,
WhileFalse,2,openrouter,openai/gpt-5-mini,2026-03-15T17:57:36.314112,2026-03-15T17:57:42.130441,5.816329,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],ERROR,,1738,
WhileFalse,3,openrouter,openai/gpt-5-mini,2026-03-15T17:57:45.417380,2026-03-15T17:57:54.506203,9.088823,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],ERROR,,1760,
WhileFalse,4,openrouter,openai/gpt-5-mini,2026-03-15T17:57:57.796621,2026-03-15T17:58:05.356762,7.560141,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],ERROR,,1738,
WhileFalse,5,openrouter,openai/gpt-5-mini,2026-03-15T17:58:08.567796,2026-03-15T17:58:16.377310,7.809514,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*x)],[ReLU(1*x)],ERROR,,1862,
WhileFalse,6,openrouter,openai/gpt-5-mini,2026-03-15T17:58:19.701363,2026-03-15T17:58:27.522590,7.821227,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],ERROR,,1782,
WhileFalse,7,openrouter,openai/gpt-5-mini,2026-03-15T17:58:31.138146,2026-03-15T17:58:39.123441,7.985295,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],ERROR,,1771,
WhileFalse,8,openrouter,openai/gpt-5-mini,2026-03-15T17:58:42.307496,2026-03-15T17:58:47.345493,5.037997,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*x + 0)],[ReLU(1*x + 0)],ERROR,,1790,
WhileFalse,9,openrouter,openai/gpt-5-mini,2026-03-15T17:58:50.497184,2026-03-15T17:58:58.671850,8.174666,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],ERROR,,1824,
WhileFalse,10,openrouter,openai/gpt-5-mini,2026-03-15T17:59:01.998853,2026-03-15T17:59:10.264326,8.265473,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*x + 0)],[ReLU(1*x + 0)],ERROR,,1838,
easy1,1,openrouter,openai/gpt-5-mini,2026-03-15T17:59:13.647439,2026-03-15T17:59:25.559811,11.912372,"vars=['z', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(40 - 1*x)],[ReLU(40 - 1*x)],YES,,2150,
easy22,1,openrouter,openai/gpt-5-mini,2026-03-15T17:59:28.978184,2026-03-15T17:59:34.389133,5.410949,"vars=['z', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(z)],[ReLU(z)],YES,,1651,
Bresenham1botht,1,openrouter,openai/gpt-5-mini,2026-03-15T17:59:37.840331,2026-03-15T18:00:27.907775,50.067444,"vars=['X', 'Y', 'v', 'x', 'y', 'c', 'k'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(k - (2*Y*x - 2*X*y - X + 2*Y - v + c))],[ReLU(k - (2*Y*x - 2*X*y - X + 2*Y - v + c))],PARSE_FAILED,,4628,
Bresenham1botht,2,openrouter,openai/gpt-5-mini,2026-03-15T18:00:27.933210,2026-03-15T18:01:51.081179,83.147969,"vars=['X', 'Y', 'v', 'x', 'y', 'c', 'k'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(k - 2*Y*x + 2*X*y + X - 2*Y + v - c + 1)],[ReLU(k - 2*Y*x + 2*X*y + X - 2*Y + v - c + 1)],PARSE_FAILED,,7225,
Bresenham1botht,3,openrouter,openai/gpt-5-mini,2026-03-15T18:01:51.111970,2026-03-15T18:03:11.891617,80.779647,"vars=['X', 'Y', 'v', 'x', 'y', 'c', 'k'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(k - c - x + 1)],[ReLU(k - c - x + 1)],YES,,7079,
Cohencu1botht,1,openrouter,openai/gpt-5-mini,2026-03-15T18:03:15.582333,2026-03-15T18:03:30.760023,15.17769,"vars=['a', 'n', 'x', 'y', 'z', 'k'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*k - 6*n)],[ReLU(1*k - 6*n)],YES,,2332,
Cohencu2botht,1,openrouter,openai/gpt-5-mini,2026-03-15T18:03:34.332222,2026-03-15T18:03:53.502432,19.17021,"vars=['a', 'n', 'x', 'y', 'z', 'k'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(k - n)],[ReLU(k - n)],YES,,2640,
Cohencu3botht,1,openrouter,openai/gpt-5-mini,2026-03-15T18:03:58.416525,2026-03-15T18:04:59.584301,61.167776,"vars=['a', 'n', 'x', 'y', 'z', 'k'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(-n), ReLU(k - n + 1)]","[ReLU(-n), ReLU(k - n + 1)]",YES,,5685,
Cohencu4botht,1,openrouter,openai/gpt-5-mini,2026-03-15T18:05:03.750229,2026-03-15T18:06:42.327527,98.577298,"vars=['a', 'n', 'x', 'y', 'z', 'c', 'k'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1 - c - z), ReLU(1 - n)]","[ReLU(1 - c - z), ReLU(1 - n)]",YES,,8862,
Cohencu5botht,1,openrouter,openai/gpt-5-mini,2026-03-15T18:06:46.275168,2026-03-15T18:07:54.765394,68.490226,"vars=['a', 'n', 'x', 'y', 'z', 'c', 'k'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(k - c - z), ReLU(k - c)]","[ReLU(k - c - z), ReLU(k - c)]",YES,,8055,
Cohencu6botht,1,openrouter,openai/gpt-5-mini,2026-03-15T18:07:58.413448,2026-03-15T18:08:41.198467,42.785019,"vars=['a', 'n', 'x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(a - n)],[ReLU(a - n)],YES,,5796,
Cohencu7botht,1,openrouter,openai/gpt-5-mini,2026-03-15T18:08:44.747016,2026-03-15T18:09:43.061039,58.314023,"vars=['a', 'n', 'x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1003003001 - x - y), ReLU(1003003001 - z)]","[ReLU(1003003001 - x - y), ReLU(1003003001 - z)]",YES,,6497,
Dijkstra1botht,1,openrouter,openai/gpt-5-mini,2026-03-15T18:09:46.847488,2026-03-15T18:10:16.229660,29.382172,"vars=['n', 'p', 'q', 'r', 'h'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(r), ReLU(n - q)]","[ReLU(r), ReLU(n - q)]",YES,,4247,
Dijkstra2botht,1,openrouter,openai/gpt-5-mini,2026-03-15T18:10:20.279539,2026-03-15T18:11:25.574852,65.295313,"vars=['n', 'p', 'q', 'r', 'h', 'c', 'k'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(k - c), ReLU(n - q)]","[ReLU(k - c), ReLU(n - q)]",YES,,8275,
Dijkstra3botht,1,openrouter,openai/gpt-5-mini,2026-03-15T18:11:30.633157,2026-03-15T18:11:48.152838,17.519681,"vars=['n', 'p', 'q', 'r', 'h', 'c', 'k'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(q - 1), ReLU(k - c)]","[ReLU(q - 1), ReLU(k - c)]",YES,,3345,
Dijkstra4botht,1,openrouter,openai/gpt-5-mini,2026-03-15T18:11:52.381667,2026-03-15T18:12:44.267122,51.885455,"vars=['n', 'p', 'q', 'r', 'h', 'c', 'k'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(q), ReLU(r), ReLU(k - c)]","[ReLU(q), ReLU(r), ReLU(k - c)]",YES,,6099,
Dijkstra5botht,1,openrouter,openai/gpt-5-mini,2026-03-15T18:12:48.451248,2026-03-15T18:13:10.128687,21.677439,"vars=['n', 'p', 'q', 'r', 'h', 'c', 'k'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(q - 1), ReLU(k - c)]","[ReLU(q - 1), ReLU(k - c)]",YES,,3418,
Dijkstra6botht,1,openrouter,openai/gpt-5-mini,2026-03-15T18:13:14.322020,2026-03-15T18:13:38.466053,24.144033,"vars=['n', 'p', 'q', 'r', 'h', 'c', 'k'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(n - q), ReLU(k - c)]","[ReLU(n - q), ReLU(k - c)]",NO,"{
  ""p"": 0,
  ""q"": 1,
  ""r"": 0,
  ""c"": 0,
  ""h"": 0,
  ""k"": 0,
  ""n"": 3
}",3670,
Dijkstra6botht,2,openrouter,openai/gpt-5-mini,2026-03-15T18:13:43.781817,2026-03-15T18:14:07.076852,23.295035,"vars=['n', 'p', 'q', 'r', 'h', 'c', 'k'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(q), ReLU(p), ReLU(k - c)]","[ReLU(q), ReLU(p), ReLU(k - c)]",YES,,4155,
Egcdbotht,1,openrouter,openai/gpt-5-mini,2026-03-15T18:14:11.294659,2026-03-15T18:14:38.541425,27.246766,"vars=['a', 'b', 'p', 'q', 'r', 's', 'x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(a + b)],[ReLU(a + b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""s"": 1,
  ""x"": 5,
  ""y"": 1
}",3886,
Egcdbotht,2,openrouter,openai/gpt-5-mini,2026-03-15T18:14:42.371060,2026-03-15T18:15:37.392550,55.02149,"vars=['a', 'b', 'p', 'q', 'r', 's', 'x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(a + b), ReLU(p + r) + ReLU(q + s)]","[ReLU(a + b), ReLU(p + r) + ReLU(q + s)]",YES,,7117,
Egcd2botht,1,openrouter,openai/gpt-5-mini,2026-03-15T18:15:41.128138,2026-03-15T18:16:18.507944,37.379806,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'temp'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(b)+ReLU(-b), ReLU(a)+ReLU(-a)]","[ReLU(b)+ReLU(-b), ReLU(a)+ReLU(-a)]",NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""temp"": 0,
  ""s"": 1,
  ""c"": 0,
  ""k"": 0
}",4354,
Egcd2botht,2,openrouter,openai/gpt-5-mini,2026-03-15T18:16:22.535829,2026-03-15T18:16:50.949129,28.4133,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(a), ReLU(a - b)]","[ReLU(a), ReLU(a - b)]",NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""temp"": 0,
  ""s"": 1,
  ""c"": 0,
  ""k"": 0
}",4695,
Egcd2botht,3,openrouter,openai/gpt-5-mini,2026-03-15T18:16:55.419332,2026-03-15T18:17:15.502071,20.082739,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(b)],[ReLU(b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""temp"": 0,
  ""s"": 1,
  ""c"": 0,
  ""k"": 0
}",3945,
Egcd2botht,4,openrouter,openai/gpt-5-mini,2026-03-15T18:17:19.597164,2026-03-15T18:17:31.274488,11.677324,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(b)+ReLU(-b)],[ReLU(b)+ReLU(-b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""temp"": 0,
  ""s"": 1,
  ""c"": 0,
  ""k"": 0
}",3457,
Egcd2botht,5,openrouter,openai/gpt-5-mini,2026-03-15T18:17:35.265719,2026-03-15T18:18:08.414161,33.148442,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(b) + ReLU(-b)],[ReLU(b) + ReLU(-b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""temp"": 0,
  ""s"": 1,
  ""c"": 0,
  ""k"": 0
}",4854,
Egcd2botht,6,openrouter,openai/gpt-5-mini,2026-03-15T18:18:12.198292,2026-03-15T18:18:27.038295,14.840003,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(b)+ReLU(-b)],[ReLU(b)+ReLU(-b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""temp"": 0,
  ""s"": 1,
  ""c"": 0,
  ""k"": 0
}",3439,
Egcd2botht,7,openrouter,openai/gpt-5-mini,2026-03-15T18:18:31.232236,2026-03-15T18:19:07.806003,36.573767,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(b)+ReLU(-b), ReLU(c)]","[ReLU(b)+ReLU(-b), ReLU(c)]",NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""temp"": 0,
  ""s"": 1,
  ""c"": 0,
  ""k"": 0
}",4766,
Egcd2botht,8,openrouter,openai/gpt-5-mini,2026-03-15T18:19:12.380258,2026-03-15T18:19:51.124350,38.744092,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1 - k), ReLU(c)]","[ReLU(1 - k), ReLU(c)]",YES,,5117,
Egcd3botht,1,openrouter,openai/gpt-5-mini,2026-03-15T18:19:55.480304,2026-03-15T18:20:16.253244,20.77294,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'd', 'v', 'temp'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(b)],[ReLU(b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""s"": 1,
  ""c"": 0,
  ""d"": 0,
  ""v"": 0,
  ""k"": 0
}",3338,
Egcd3botht,2,openrouter,openai/gpt-5-mini,2026-03-15T18:20:20.360502,2026-03-15T18:20:35.620661,15.260159,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'd', 'v', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(b)],[ReLU(b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""s"": 1,
  ""c"": 0,
  ""d"": 0,
  ""v"": 0,
  ""k"": 0
}",3290,
Egcd3botht,3,openrouter,openai/gpt-5-mini,2026-03-15T18:20:39.703956,2026-03-15T18:21:05.395685,25.691729,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'd', 'v', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(b), ReLU(c), ReLU(c - 2*v)]","[ReLU(b), ReLU(c), ReLU(c - 2*v)]",NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""s"": 1,
  ""c"": 0,
  ""d"": 0,
  ""v"": 0,
  ""k"": 0
}",4930,
Egcd3botht,4,openrouter,openai/gpt-5-mini,2026-03-15T18:21:09.541126,2026-03-15T18:21:21.804320,12.263194,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'd', 'v', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(b)],[ReLU(b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""s"": 1,
  ""c"": 0,
  ""d"": 0,
  ""v"": 0,
  ""k"": 0
}",3057,
Egcd3botht,5,openrouter,openai/gpt-5-mini,2026-03-15T18:21:26.084188,2026-03-15T18:21:44.632438,18.54825,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'd', 'v', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*b) + ReLU(-1*b)],[ReLU(1*b) + ReLU(-1*b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""s"": 1,
  ""c"": 0,
  ""d"": 0,
  ""v"": 0,
  ""k"": 0
}",3472,
Egcd3botht,6,openrouter,openai/gpt-5-mini,2026-03-15T18:21:48.865466,2026-03-15T18:22:12.345219,23.479753,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'd', 'v', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*b)+ReLU(-1*b)],[ReLU(1*b)+ReLU(-1*b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""s"": 1,
  ""c"": 0,
  ""d"": 0,
  ""v"": 0,
  ""k"": 0
}",4408,
Egcd3botht,7,openrouter,openai/gpt-5-mini,2026-03-15T18:22:16.493190,2026-03-15T18:22:29.644209,13.151019,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'd', 'v', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(b)],[ReLU(b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""s"": 1,
  ""c"": 0,
  ""d"": 0,
  ""v"": 0,
  ""k"": 0
}",3079,
Egcd3botht,8,openrouter,openai/gpt-5-mini,2026-03-15T18:22:33.582877,2026-03-15T18:22:51.941524,18.358647,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'd', 'v', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(b)],[ReLU(b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""s"": 1,
  ""c"": 0,
  ""d"": 0,
  ""v"": 0,
  ""k"": 0
}",3539,
