program_name,attempt_number,provider,model,start_time,end_time,duration_seconds,prompt_summary,llm_output,parsed_rf,check_status,counterexample,tokens_used,empty_output_reason
Egcd2botht,2,openrouter,openai/gpt-5-mini,2026-03-16T07:57:49.588472,2026-03-16T07:58:25.349152,35.76068,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(b)],[ReLU(b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""temp"": 0,
  ""s"": 1,
  ""c"": 0,
  ""k"": 0
}",4249,
Egcd2botht,3,openrouter,openai/gpt-5-mini,2026-03-16T07:58:29.428418,2026-03-16T07:59:19.324957,49.896539,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(b), ReLU(c)]","[ReLU(b), ReLU(c)]",NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""temp"": 0,
  ""s"": 1,
  ""c"": 0,
  ""k"": 0
}",5559,
Egcd2botht,4,openrouter,openai/gpt-5-mini,2026-03-16T07:59:23.259539,2026-03-16T08:00:03.855894,40.596355,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(b) + ReLU(-b)],[ReLU(b) + ReLU(-b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""temp"": 0,
  ""s"": 1,
  ""c"": 0,
  ""k"": 0
}",4524,
Egcd2botht,5,openrouter,openai/gpt-5-mini,2026-03-16T08:00:08.070401,2026-03-16T08:00:34.086985,26.016584,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1*b)+ReLU(-1*b), ReLU(1*a)+ReLU(-1*a)]","[ReLU(1*b)+ReLU(-1*b), ReLU(1*a)+ReLU(-1*a)]",NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""temp"": 0,
  ""s"": 1,
  ""c"": 0,
  ""k"": 0
}",3951,
Egcd2botht,6,openrouter,openai/gpt-5-mini,2026-03-16T08:00:37.919140,2026-03-16T08:01:17.371708,39.452568,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(b)],[ReLU(b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""temp"": 0,
  ""s"": 1,
  ""c"": 0,
  ""k"": 0
}",4730,
Egcd2botht,7,openrouter,openai/gpt-5-mini,2026-03-16T08:01:21.659847,2026-03-16T08:01:51.351580,29.691733,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1*b)+ReLU(-1*b), ReLU(1*c)+ReLU(-1*c)]","[ReLU(1*b)+ReLU(-1*b), ReLU(1*c)+ReLU(-1*c)]",YES,,3988,
Egcd3botht,1,openrouter,openai/gpt-5-mini,2026-03-16T08:01:55.863383,2026-03-16T08:02:20.615321,24.751938,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'd', 'v', 'temp'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(b)],[ReLU(b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""s"": 1,
  ""c"": 0,
  ""d"": 0,
  ""v"": 0,
  ""k"": 0
}",2581,
Egcd3botht,2,openrouter,openai/gpt-5-mini,2026-03-16T08:02:23.175995,2026-03-16T08:02:53.718103,30.542108,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'd', 'v', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(b)],[ReLU(b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""s"": 1,
  ""c"": 0,
  ""d"": 0,
  ""v"": 0,
  ""k"": 0
}",3434,
Egcd3botht,3,openrouter,openai/gpt-5-mini,2026-03-16T08:02:57.262977,2026-03-16T08:03:20.104032,22.841055,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'd', 'v', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(b)],[ReLU(b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""s"": 1,
  ""c"": 0,
  ""d"": 0,
  ""v"": 0,
  ""k"": 0
}",3465,
Egcd3botht,4,openrouter,openai/gpt-5-mini,2026-03-16T08:03:25.192048,2026-03-16T08:04:15.831521,50.639473,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'd', 'v', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(b), ReLU(c - 2*v)]","[ReLU(b), ReLU(c - 2*v)]",NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""s"": 1,
  ""c"": 0,
  ""d"": 0,
  ""v"": 0,
  ""k"": 0
}",5114,
Egcd3botht,5,openrouter,openai/gpt-5-mini,2026-03-16T08:04:20.570819,2026-03-16T08:04:45.174012,24.603193,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'd', 'v', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(b)],[ReLU(b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""s"": 1,
  ""c"": 0,
  ""d"": 0,
  ""v"": 0,
  ""k"": 0
}",3459,
Egcd3botht,6,openrouter,openai/gpt-5-mini,2026-03-16T08:04:49.663508,2026-03-16T08:05:08.828718,19.16521,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'd', 'v', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*b)],[ReLU(1*b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""s"": 1,
  ""c"": 0,
  ""d"": 0,
  ""v"": 0,
  ""k"": 0
}",3329,
Egcd3botht,7,openrouter,openai/gpt-5-mini,2026-03-16T08:05:12.752963,2026-03-16T08:05:38.037112,25.284149,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'd', 'v', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(b)],[ReLU(b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""s"": 1,
  ""c"": 0,
  ""d"": 0,
  ""v"": 0,
  ""k"": 0
}",3410,
Egcd3botht,8,openrouter,openai/gpt-5-mini,2026-03-16T08:05:42.201904,2026-03-16T08:06:14.852077,32.650173,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'd', 'v', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(b)],[ReLU(b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""s"": 1,
  ""c"": 0,
  ""d"": 0,
  ""v"": 0,
  ""k"": 0
}",3757,
Egcd3botht,9,openrouter,openai/gpt-5-mini,2026-03-16T08:06:18.748525,2026-03-16T08:06:39.395734,20.647209,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'd', 'v', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(b)],[ReLU(b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""s"": 1,
  ""c"": 0,
  ""d"": 0,
  ""v"": 0,
  ""k"": 0
}",3269,
Egcd3botht,10,openrouter,openai/gpt-5-mini,2026-03-16T08:06:44.542281,2026-03-16T08:07:29.046204,44.503923,"vars=['a', 'b', 'p', 'q', 'r', 's', 'c', 'k', 'd', 'v', 'temp'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*b)],[ReLU(1*b)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""r"": 0,
  ""s"": 1,
  ""c"": 0,
  ""d"": 0,
  ""v"": 0,
  ""k"": 0
}",3784,
Fermat1botht,1,openrouter,openai/gpt-5-mini,2026-03-16T08:07:31.434202,2026-03-16T08:08:20.063424,48.629222,"vars=['A', 'R', 'u', 'v', 'r', 'cc', 'kk', 'k'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(cc - kk - 4*A - 4*r), ReLU(v - u - 1)]","[ReLU(cc - kk - 4*A - 4*r), ReLU(v - u - 1)]",YES,,4315,
Freire1botht,1,openrouter,openai/gpt-5-mini,2026-03-16T08:08:26.307800,2026-03-16T08:08:59.913993,33.606193,"vars=['a', 'x', 'r', 'c', 'k'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",NO_RELU_SOLUTION,,NO_RELU_SOLUTION,,3348,
Geo1botht,1,openrouter,openai/gpt-5-mini,2026-03-16T08:08:59.955292,2026-03-16T08:10:16.411452,76.45616,"vars=['z', 'k', 'x', 'y', 'c'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(k - c), ReLU(k - x)]","[ReLU(k - c), ReLU(k - x)]",YES,,5751,
Geo2botht,1,openrouter,openai/gpt-5-mini,2026-03-16T08:10:20.550047,2026-03-16T08:12:16.674795,116.124748,"vars=['z', 'k', 'x', 'y', 'c'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(k - c)],[ReLU(k - c)],YES,,8191,
Geo3botht,1,openrouter,openai/gpt-5-mini,2026-03-16T08:12:21.817514,2026-03-16T08:13:33.000599,71.183085,"vars=['z', 'a', 'k', 'x', 'y', 'c'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(k - c + z), ReLU(k - c)]","[ReLU(k - c + z), ReLU(k - c)]",YES,,6443,
Hardbotht,1,openrouter,openai/gpt-5-mini,2026-03-16T08:13:36.835242,2026-03-16T08:14:33.285012,56.44977,"vars=['a', 'b', 'r', 'd', 'p', 'q'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(r - p), ReLU(p - 1)]","[ReLU(r - p), ReLU(p - 1)]",NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 2,
  ""r"": 1,
  ""d"": 0
}",4267,
Hardbotht,2,openrouter,openai/gpt-5-mini,2026-03-16T08:14:38.655750,2026-03-16T08:15:42.464741,63.808991,"vars=['a', 'b', 'r', 'd', 'p', 'q'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",NO_RELU_SOLUTION,,NO_RELU_SOLUTION,,5136,
Hard2botht,1,openrouter,openai/gpt-5-mini,2026-03-16T08:15:42.520789,2026-03-16T08:17:11.180550,88.659761,"vars=['a', 'b', 'r', 'd', 'p', 'q'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1 + r - d), ReLU(p)]","[ReLU(1 + r - d), ReLU(p)]",NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 1,
  ""r"": 0,
  ""d"": 1
}",6998,
Hard2botht,2,openrouter,openai/gpt-5-mini,2026-03-16T08:17:16.190622,2026-03-16T08:18:41.349660,85.159038,"vars=['a', 'b', 'r', 'd', 'p', 'q'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(r), ReLU(d - p), ReLU(q + r - a + p - 1)]","[ReLU(r), ReLU(d - p), ReLU(q + r - a + p - 1)]",NO,"{
  ""p"": 1,
  ""a"": 3,
  ""q"": 0,
  ""b"": 1,
  ""r"": 0,
  ""d"": 1
}",7279,
Hard2botht,3,openrouter,openai/gpt-5-mini,2026-03-16T08:18:46.765325,2026-03-16T08:20:42.216799,115.451474,"vars=['a', 'b', 'r', 'd', 'p', 'q'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(a-a), ReLU(p)]","[ReLU(a-a), ReLU(p)]",ERROR,,9064,
Hard2botht,4,openrouter,openai/gpt-5-mini,2026-03-16T08:20:46.453278,2026-03-16T08:22:10.503347,84.050069,"vars=['a', 'b', 'r', 'd', 'p', 'q'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1 - p), ReLU(a - q)]","[ReLU(1 - p), ReLU(a - q)]",NO,"{
  ""p"": 1,
  ""a"": 1,
  ""q"": 0,
  ""b"": 1,
  ""r"": 0,
  ""d"": 1
}",7220,
Hard2botht,5,openrouter,openai/gpt-5-mini,2026-03-16T08:22:15.991485,2026-03-16T08:24:30.559842,134.568357,"vars=['a', 'b', 'r', 'd', 'p', 'q'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(100 - d), ReLU(p)]","[ReLU(100 - d), ReLU(p)]",NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 1,
  ""r"": 0,
  ""d"": 1
}",10834,
Hard2botht,6,openrouter,openai/gpt-5-mini,2026-03-16T08:24:35.611656,2026-03-16T08:25:40.685260,65.073604,"vars=['a', 'b', 'r', 'd', 'p', 'q'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(a - q), ReLU(100 - d), ReLU(r)]","[ReLU(a - q), ReLU(100 - d), ReLU(r)]",NO,"{
  ""p"": 1,
  ""a"": 2,
  ""q"": 0,
  ""b"": 1,
  ""r"": 0,
  ""d"": 1
}",6242,
Hard2botht,7,openrouter,openai/gpt-5-mini,2026-03-16T08:25:44.653475,2026-03-16T08:26:54.284913,69.631438,"vars=['a', 'b', 'r', 'd', 'p', 'q'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(a - q), ReLU(a - p), ReLU(d - 1)]","[ReLU(a - q), ReLU(a - p), ReLU(d - 1)]",NO,"{
  ""p"": 1,
  ""a"": 3,
  ""q"": 0,
  ""b"": 1,
  ""r"": 0,
  ""d"": 1
}",8444,
Hard2botht,8,openrouter,openai/gpt-5-mini,2026-03-16T08:27:00.415471,2026-03-16T08:28:17.166166,76.750695,"vars=['a', 'b', 'r', 'd', 'p', 'q'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(r), ReLU(a - p - d)]","[ReLU(r), ReLU(a - p - d)]",NO,"{
  ""p"": 1,
  ""a"": 3,
  ""q"": 0,
  ""b"": 1,
  ""r"": 0,
  ""d"": 1
}",7802,
Hard2botht,9,openrouter,openai/gpt-5-mini,2026-03-16T08:28:21.247803,2026-03-16T08:29:59.946692,98.698889,"vars=['a', 'b', 'r', 'd', 'p', 'q'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",NO_RELU_SOLUTION,,NO_RELU_SOLUTION,,11997,
Lcm2botht,1,openrouter,openai/gpt-5-mini,2026-03-16T08:29:59.998573,2026-03-16T08:30:16.745697,16.747124,"vars=['a', 'b', 'x', 'y', 'u', 'v'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)+ReLU(y)],[ReLU(x)+ReLU(y)],NO,"{
  ""a"": 10,
  ""b"": 15,
  ""u"": 0,
  ""v"": 0,
  ""x"": 0,
  ""y"": 0
}",3084,
Lcm2botht,2,openrouter,openai/gpt-5-mini,2026-03-16T08:30:19.868919,2026-03-16T08:30:37.053754,17.184835,"vars=['a', 'b', 'x', 'y', 'u', 'v'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",NO_RELU_SOLUTION,,NO_RELU_SOLUTION,,3176,
Mannadivbotht,1,openrouter,openai/gpt-5-mini,2026-03-16T08:30:37.100744,2026-03-16T08:31:37.956819,60.856075,"vars=['x', 'y', 'a', 'b', 'c'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - a*y - b)],[ReLU(x - a*y - b)],ERROR,,8008,
Mannadivbotht,2,openrouter,openai/gpt-5-mini,2026-03-16T08:31:40.574511,2026-03-16T08:32:55.754765,75.180254,"vars=['x', 'y', 'a', 'b', 'c'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - a*y - b + c), ReLU(c)]","[ReLU(x - a*y - b + c), ReLU(c)]",ERROR,,7733,
Mannadivbotht,3,openrouter,openai/gpt-5-mini,2026-03-16T08:32:58.582644,2026-03-16T08:33:36.943055,38.360411,"vars=['x', 'y', 'a', 'b', 'c'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",NO_RELU_SOLUTION,,NO_RELU_SOLUTION,,5378,
Prod4brbotht,1,openrouter,openai/gpt-5-mini,2026-03-16T08:33:36.987548,2026-03-16T08:33:57.037100,20.049552,"vars=['x', 'y', 'a', 'b', 'p', 'q'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(a)],[ReLU(a)],NO,"{
  ""p"": 1,
  ""a"": 0,
  ""q"": 0,
  ""b"": 0,
  ""x"": 0,
  ""y"": 0
}",3221,
Prod4brbotht,2,openrouter,openai/gpt-5-mini,2026-03-16T08:34:00.817035,2026-03-16T08:34:32.293202,31.476167,"vars=['x', 'y', 'a', 'b', 'p', 'q'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(a), ReLU(b)]","[ReLU(a), ReLU(b)]",YES,,4838,
Prodbinbotht,1,openrouter,openai/gpt-5-mini,2026-03-16T08:34:37.255137,2026-03-16T08:35:18.336922,41.081785,"vars=['a', 'b', 'x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y)],[ReLU(y)],NO,"{
  ""a"": 1,
  ""b"": 1,
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",4209,
Prodbinbotht,2,openrouter,openai/gpt-5-mini,2026-03-16T08:35:21.990655,2026-03-16T08:35:45.994986,24.004331,"vars=['a', 'b', 'x', 'y', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y), ReLU(a + b + x + z + 1)]","[ReLU(y), ReLU(a + b + x + z + 1)]",NO,"{
  ""a"": 1,
  ""b"": 1,
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",3957,
Prodbinbotht,3,openrouter,openai/gpt-5-mini,2026-03-16T08:35:49.846978,2026-03-16T08:36:09.310807,19.463829,"vars=['a', 'b', 'x', 'y', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",NO_RELU_SOLUTION,,NO_RELU_SOLUTION,,3047,
Ps2botht,1,openrouter,openai/gpt-5-mini,2026-03-16T08:36:09.352838,2026-03-16T08:37:59.467634,110.114796,"vars=['k', 'y', 'x', 'c'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(k - c - y*y + 2*x - y)],[ReLU(k - c - y*y + 2*x - y)],YES,,11991,
Ps3botht,1,openrouter,openai/gpt-5-mini,2026-03-16T08:38:03.047407,2026-03-16T08:39:02.744774,59.697367,"vars=['k', 'y', 'x', 'c'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(k - c - 6*x), ReLU(k - c)]","[ReLU(k - c - 6*x), ReLU(k - c)]",YES,,5223,
Ps4botht,1,openrouter,openai/gpt-5-mini,2026-03-16T08:39:06.770992,2026-03-16T08:40:16.873652,70.10266,"vars=['k', 'y', 'x', 'c'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(-y), ReLU(k - c - 4*x)]","[ReLU(-y), ReLU(k - c - 4*x)]",YES,,8113,
Ps5botht,1,openrouter,openai/gpt-5-mini,2026-03-16T08:40:21.126283,2026-03-16T08:41:07.924239,46.797956,"vars=['k', 'y', 'x', 'c'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(k - c - 30*x - y), ReLU(k - c)]","[ReLU(k - c - 30*x - y), ReLU(k - c)]",YES,,5775,
Ps6botht,1,openrouter,openai/gpt-5-mini,2026-03-16T08:41:11.860036,2026-03-16T08:42:29.258827,77.398791,"vars=['k', 'y', 'x', 'c'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(c + 12*x - k + 2), ReLU(-y + 1)]","[ReLU(c + 12*x - k + 2), ReLU(-y + 1)]",YES,,9103,
Sqrt1botht,1,openrouter,openai/gpt-5-mini,2026-03-16T08:42:34.971817,2026-03-16T08:43:08.520552,33.548735,"vars=['n', 'k', 'a', 's', 't', 'c'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(k - c), ReLU(k - t)]","[ReLU(k - c), ReLU(k - t)]",YES,,4346,
Binomial,1,openrouter,openai/gpt-5-mini,2026-03-16T08:43:12.531111,2026-03-16T08:43:31.789339,19.258228,"vars=['x', 'y', 'z', 'n', 'k', 'f1', 't', 'f2', 'd', 'f3', 'den', 'r'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - n + 1), ReLU(x - k + 1)]","[ReLU(x - n + 1), ReLU(x - k + 1)]",NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",3419,
Binomial,2,openrouter,openai/gpt-5-mini,2026-03-16T08:43:35.774484,2026-03-16T08:44:00.059566,24.285082,"vars=['x', 'y', 'z', 'n', 'k', 'f1', 't', 'f2', 'd', 'f3', 'den', 'r'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - n), ReLU(x + 1 - k)]","[ReLU(x - n), ReLU(x + 1 - k)]",NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",4301,
Binomial,3,openrouter,openai/gpt-5-mini,2026-03-16T08:44:04.137923,2026-03-16T08:44:31.978037,27.840114,"vars=['x', 'y', 'z', 'n', 'k', 'f1', 't', 'f2', 'd', 'f3', 'den', 'r'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - n), ReLU(x - k)]","[ReLU(x - n), ReLU(x - k)]",NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",4014,
Binomial,4,openrouter,openai/gpt-5-mini,2026-03-16T08:44:38.478193,2026-03-16T08:44:55.556880,17.078687,"vars=['x', 'y', 'z', 'n', 'k', 'f1', 't', 'f2', 'd', 'f3', 'den', 'r'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - n), ReLU(x - k), ReLU(t)]","[ReLU(x - n), ReLU(x - k), ReLU(t)]",NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",4146,
Binomial,5,openrouter,openai/gpt-5-mini,2026-03-16T08:45:01.870490,2026-03-16T08:45:32.870851,31.000361,"vars=['x', 'y', 'z', 'n', 'k', 'f1', 't', 'f2', 'd', 'f3', 'den', 'r'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1*x - 1*n), ReLU(1*x - 1*k), ReLU(1*t)]","[ReLU(1*x - 1*n), ReLU(1*x - 1*k), ReLU(1*t)]",NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",6385,
Binomial,6,openrouter,openai/gpt-5-mini,2026-03-16T08:45:41.731866,2026-03-16T08:46:19.769389,38.037523,"vars=['x', 'y', 'z', 'n', 'k', 'f1', 't', 'f2', 'd', 'f3', 'den', 'r'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - n), ReLU(x - k), ReLU(t)]","[ReLU(x - n), ReLU(x - k), ReLU(t)]",NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",6139,
Binomial,7,openrouter,openai/gpt-5-mini,2026-03-16T08:46:28.180867,2026-03-16T08:46:57.461826,29.280959,"vars=['x', 'y', 'z', 'n', 'k', 'f1', 't', 'f2', 'd', 'f3', 'den', 'r'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - n), ReLU(x - k), ReLU(t)]","[ReLU(x - n), ReLU(x - k), ReLU(t)]",NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",6309,
Binomial,8,openrouter,openai/gpt-5-mini,2026-03-16T08:47:05.938153,2026-03-16T08:47:34.298308,28.360155,"vars=['x', 'y', 'z', 'n', 'k', 'f1', 't', 'f2', 'd', 'f3', 'den', 'r'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - n), ReLU(x - k), ReLU(t)]","[ReLU(x - n), ReLU(x - k), ReLU(t)]",NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",6563,
Binomial,9,openrouter,openai/gpt-5-mini,2026-03-16T08:47:45.231335,2026-03-16T08:48:39.290897,54.059562,"vars=['x', 'y', 'z', 'n', 'k', 'f1', 't', 'f2', 'd', 'f3', 'den', 'r'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - n), ReLU(x - k) + ReLU(t)]","[ReLU(x - n), ReLU(x - k) + ReLU(t)]",NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",8591,
Binomial,10,openrouter,openai/gpt-5-mini,2026-03-16T08:48:47.978957,2026-03-16T08:49:09.444926,21.465969,"vars=['x', 'y', 'z', 'n', 'k', 'f1', 't', 'f2', 'd', 'f3', 'den', 'r'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - n), ReLU(x - k), ReLU(t)]","[ReLU(x - n), ReLU(x - k), ReLU(t)]",NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",6778,
Parts,1,openrouter,openai/gpt-5-mini,2026-03-16T08:49:17.114745,2026-03-16T08:50:45.012416,87.897671,"vars=['x', 'y', 'z', 'm', 'p', 'q', 't', 'cp', 'cq'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - p), ReLU(2*x + 1 - cp - cq + t)]","[ReLU(x - p), ReLU(2*x + 1 - cp - cq + t)]",NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",9037,
Parts,2,openrouter,openai/gpt-5-mini,2026-03-16T08:50:48.821667,2026-03-16T08:52:05.532374,76.710707,"vars=['x', 'y', 'z', 'm', 'p', 'q', 't', 'cp', 'cq'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - p), ReLU(cp), ReLU(cq)]","[ReLU(x - p), ReLU(cp), ReLU(cq)]",NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",7838,
Parts,3,openrouter,openai/gpt-5-mini,2026-03-16T08:52:09.265257,2026-03-16T08:53:19.133778,69.868521,"vars=['x', 'y', 'z', 'm', 'p', 'q', 't', 'cp', 'cq'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - p), ReLU(t - 1), ReLU(cp + cq - 1)]","[ReLU(x - p), ReLU(t - 1), ReLU(cp + cq - 1)]",NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",6449,
Parts,4,openrouter,openai/gpt-5-mini,2026-03-16T08:53:22.993441,2026-03-16T08:55:09.702077,106.708636,"vars=['x', 'y', 'z', 'm', 'p', 'q', 't', 'cp', 'cq'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - p), ReLU(2*x + 3 - t + cp + cq)]","[ReLU(x - p), ReLU(2*x + 3 - t + cp + cq)]",NO,"{
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}",8807,
